class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
0,0,5,6,0.996642,1.039556,1.044106,14.466719,15.104786
0,0,5,7,0.931622,1.099280,1.522620,1.946216,2.963348
0,0,5,8,0.957313,1.082055,1.267814,2.840081,3.600696
0,0,5,9,0.969112,1.029813,1.104392,4.009662,4.428240
0,0,5,10,0.960135,0.804587,0.739153,5.880963,4.346930
0,0,5,11,0.962852,0.923494,0.946983,5.049915,4.782186
0,0,5,12,0.936073,0.868905,0.725577,1.612718,1.170151
0,0,5,13,0.990079,0.996127,0.980538,5.499416,5.392385
0,0,5,14,0.979156,0.958057,0.967655,5.705906,5.521348
0,0,5,15,0.951411,0.890092,0.825837,1.731099,1.429606
0,0,6,0,0.944921,0.958556,0.996509,2.646094,2.636855
0,0,6,1,0.972794,0.885875,0.849128,5.329034,4.525034
0,0,6,2,0.981539,0.916126,0.834003,5.236266,4.367061
0,0,6,3,0.951826,0.957425,0.992105,1.964761,1.949249
0,0,6,4,0.973249,1.127376,1.234726,4.399818,5.432571
0,0,6,5,0.943168,0.862863,0.737822,3.166659,2.336429
0,0,6,6,0.994484,0.963941,0.964939,12.638797,12.195671
0,0,6,7,0.987065,1.017092,1.030081,5.919441,6.097503
0,0,6,8,0.960060,0.848243,0.731653,5.326013,3.896794
0,0,6,9,0.993635,0.958677,0.946040,11.004604,10.410795
0,0,6,10,0.943514,0.978806,0.981012,1.812373,1.777960
0,0,6,11,0.953251,0.953467,1.000907,3.332804,3.335829
0,0,6,12,0.992958,0.974197,0.954794,10.992904,10.495961
0,0,6,13,0.894450,0.981297,3.030305,-0.237109,-0.718513
0,0,6,14,0.960451,0.937243,0.777669,2.183822,1.698290
0,0,6,15,0.978130,0.990493,1.025199,3.268734,3.351103
0,0,7,0,0.991428,1.015734,1.020259,8.828168,9.007016
0,0,7,1,0.968638,1.013826,1.044955,4.342741,4.537971
0,0,7,2,0.975877,1.002111,1.033784,3.341728,3.454627
0,0,7,3,0.971400,0.912709,0.911544,5.357096,4.883229
0,0,7,4,0.913459,0.727712,0.551386,3.977422,2.193097
0,0,7,5,0.916651,1.010256,1.137130,2.646372,3.009270
0,0,7,6,0.972983,0.969087,0.978754,6.835874,6.690637
0,0,7,7,0.969317,1.158826,1.309036,3.350384,4.385774
0,0,7,8,0.977043,1.045383,1.020664,6.431614,6.564518
0,0,7,9,0.988181,0.972602,0.965997,7.901426,7.632751
0,0,7,10,0.997877,1.004527,1.006110,23.849003,23.994717
0,0,7,11,0.990645,0.963979,0.950122,5.233476,4.972442
0,0,7,12,0.992387,0.979256,0.978445,10.545246,10.317945
0,0,7,13,0.970388,0.908242,0.892544,6.000604,5.355803
0,0,7,14,0.971186,0.839624,0.801418,3.560812,2.853697
0,0,7,15,0.859411,0.797778,0.257938,1.251542,0.322820
0,0,8,0,0.967193,1.088359,1.176771,3.333702,3.923003
0,0,8,1,0.975738,0.918288,0.869666,5.509853,4.791733
0,0,8,2,0.917936,0.829091,0.765264,2.742756,2.098933
0,0,8,3,0.972940,0.896051,0.854189,5.185257,4.429189
0,0,8,4,0.983252,1.055149,1.053577,8.389506,8.838988
0,0,8,5,0.964848,1.020317,1.087675,-1.921602,-2.090078
0,0,8,6,0.972006,1.072692,1.138966,3.665966,4.175410
0,0,8,7,0.989601,1.079647,1.148861,6.653745,7.644230
0,0,8,8,0.988384,0.997674,0.977301,5.433514,5.310176
0,0,8,9,0.981667,0.996048,0.996961,5.056385,5.041018
0,0,8,10,0.987202,0.969372,0.959541,6.902627,6.623353
0,0,8,11,0.979979,1.042386,1.093579,4.842302,5.295438
0,0,8,12,0.963775,1.021068,1.037197,3.465496,3.594401
0,0,8,13,0.979730,0.984768,0.972380,5.869070,5.706967
0,0,8,14,0.970526,1.085695,1.119105,4.111784,4.601520
0,0,8,15,0.841152,0.859131,1.130312,0.953510,1.077764
0,0,9,0,0.959285,0.940320,0.912275,3.110766,2.837874
0,0,9,1,0.858468,0.740236,0.282779,2.054682,0.581020
0,0,9,2,0.947649,0.877892,0.753261,2.602698,1.960512
0,0,9,3,0.984588,1.030648,1.031841,5.646320,5.826102
0,0,9,4,0.967732,1.119152,1.199393,4.532429,5.436163
0,0,9,5,0.977789,1.093131,1.159507,5.590729,6.482491
0,0,9,6,0.991103,1.066948,1.101597,8.368174,9.218355
0,0,9,7,0.992511,0.947282,0.935497,5.947272,5.563655
0,0,9,8,0.874970,0.784925,0.513055,1.252625,0.642665
0,0,9,9,0.987463,1.001940,1.002962,6.204640,6.223018
0,0,9,10,0.976530,0.893652,0.876528,7.445674,6.526345
0,0,9,11,0.978424,0.823086,0.761179,5.721405,4.355012
0,0,9,12,0.918067,0.937148,1.030113,4.287155,4.416253
0,0,9,13,0.950454,0.873509,0.804488,2.850026,2.292813
0,0,9,14,0.983542,1.053094,1.079908,5.455896,5.891863
0,0,9,15,0.991952,0.986009,0.965814,9.331745,9.012733
0,0,10,0,0.942883,0.795269,0.629882,4.380692,2.759321
0,0,10,1,0.995272,0.995884,0.998243,17.744936,17.713757
0,0,10,2,0.973340,0.918836,0.863705,5.416049,4.677867
0,0,10,3,0.967635,0.827502,0.750563,3.728762,2.798672
0,0,10,4,0.996172,0.941426,0.940072,7.312940,6.874691
0,0,10,5,0.983509,1.042612,1.051483,7.318444,7.695217
0,0,10,6,0.985047,0.986463,0.988212,8.601233,8.499844
0,0,10,7,0.983656,0.841985,0.792331,6.995473,5.542729
0,0,10,8,0.982439,1.053685,1.074072,6.750503,7.250523
0,0,10,9,0.984369,0.992832,1.002466,6.981541,6.998757
0,0,10,10,0.984498,0.958301,0.968919,11.394156,11.040018
0,0,10,11,0.985892,1.000897,0.987524,7.369455,7.277515
