class_id,seed,block,head,mean8,mean9,ratio,cosine
980,0,12,14,5.039669,5.406446,1.072778,0.962338
980,0,12,15,2.393174,2.069017,0.864550,0.720440
980,0,13,0,4.595139,3.789763,0.824733,0.935094
980,0,13,1,4.376530,4.424067,1.010862,0.949907
980,0,13,2,1.423627,2.057238,1.445068,0.867608
980,0,13,3,4.007834,4.167186,1.039760,0.943617
980,0,13,4,8.114841,7.572601,0.933179,0.986622
980,0,13,5,3.722113,2.385070,0.640784,0.985854
980,0,13,6,7.594174,8.103387,1.067053,0.998151
980,0,13,7,1.872566,1.528893,0.816469,0.920422
980,0,13,8,2.650369,1.249771,0.471546,0.908430
980,0,13,9,3.357100,3.736738,1.113085,0.924437
980,0,13,10,2.913083,3.782548,1.298469,0.924482
980,0,13,11,5.261729,4.433730,0.842637,0.910012
980,0,13,12,4.985218,4.496780,0.902023,0.946238
980,0,13,13,-0.782852,-0.740524,0.945932,0.803005
980,0,13,14,4.820696,4.798707,0.995439,0.946478
980,0,13,15,-1.935938,-2.532295,1.308045,0.996408
980,0,14,0,2.041781,1.990748,0.975006,0.766611
980,0,14,1,9.726393,8.843260,0.909202,0.997229
980,0,14,2,4.691348,5.153028,1.098411,0.963363
980,0,14,3,1.516060,1.566102,1.033008,0.748383
980,0,14,4,5.201771,5.747310,1.104876,0.973962
980,0,14,5,1.628528,0.517586,0.317824,0.594757
980,0,14,6,1.753109,1.576658,0.899350,0.720801
980,0,14,7,5.782905,3.635808,0.628716,0.954808
980,0,14,8,3.082304,2.975749,0.965430,0.899815
980,0,14,9,0.811317,1.741071,2.145981,0.471630
980,0,14,10,0.923295,-0.064545,-0.069907,0.081039
980,0,14,11,2.702841,3.606094,1.334187,0.895100
980,0,14,12,2.433567,2.559801,1.051872,0.894646
980,0,14,13,1.521418,2.055073,1.350761,0.741424
980,0,14,14,4.290905,4.527945,1.055242,0.956036
980,0,14,15,1.455735,2.745454,1.885958,0.800925
980,0,15,0,4.260075,4.671915,1.096674,0.987497
980,0,15,1,2.844722,2.686788,0.944482,0.971009
980,0,15,2,4.800572,4.081647,0.850242,0.989867
980,0,15,3,3.503347,3.445524,0.983495,0.985544
980,0,15,4,-3.397985,-3.521923,1.036474,0.999265
980,0,15,5,3.568039,3.899947,1.093023,0.989443
980,0,15,6,0.240235,1.612714,6.713066,0.552091
980,0,15,7,2.957562,2.442846,0.825966,0.957599
980,0,15,8,3.609731,3.939806,1.091440,0.971015
980,0,15,9,3.763054,3.675682,0.976782,0.987027
980,0,15,10,-2.235047,-1.904719,0.852205,0.987407
980,0,15,11,4.097137,3.544890,0.865212,0.983046
980,0,15,12,5.818580,6.150850,1.057105,0.997148
980,0,15,13,2.532085,2.007366,0.792772,0.942860
980,0,15,14,3.808151,3.504994,0.920393,0.977528
980,0,15,15,1.704432,-0.038049,-0.022324,0.288984
437,0,0,0,-0.300673,0.596606,-1.984234,0.237190
437,0,0,1,-0.513548,-0.288792,0.562346,0.959100
437,0,0,2,-0.151923,-0.313541,2.063817,0.967441
437,0,0,3,-1.504059,-1.452393,0.965649,0.993743
437,0,0,4,-0.945419,-0.874695,0.925194,0.969989
437,0,0,5,1.666612,0.649563,0.389751,0.878445
437,0,0,6,1.574995,1.098538,0.697487,0.941564
437,0,0,7,-1.694477,-1.850734,1.092216,0.994678
437,0,0,8,1.903471,1.567729,0.823616,0.990776
437,0,0,9,-1.564283,-1.794238,1.147004,0.988400
437,0,0,10,2.370549,2.077353,0.876317,0.988756
437,0,0,11,-0.105707,0.968901,-9.165888,0.294758
437,0,0,12,0.927776,0.533957,0.575524,0.765589
437,0,0,13,-1.208386,-1.388512,1.149063,0.967151
437,0,0,14,-1.450245,-1.605998,1.107398,0.986648
437,0,0,15,-0.282581,-0.357336,1.264542,0.996836
437,0,1,0,0.498653,0.560728,1.124484,0.989595
437,0,1,1,2.624555,2.544284,0.969416,0.997835
437,0,1,2,0.645572,0.774178,1.199213,0.963694
437,0,1,3,0.269248,1.358987,5.047345,0.785652
437,0,1,4,1.582136,1.584602,1.001559,0.988693
437,0,1,5,1.095214,2.243505,2.048462,0.946294
437,0,1,6,1.845509,1.774937,0.961760,0.995145
437,0,1,7,0.818732,0.985238,1.203370,0.980370
437,0,1,8,0.378437,1.176178,3.107985,0.889435
437,0,1,9,-0.515272,-0.143942,0.279351,0.679610
437,0,1,10,1.162590,1.044439,0.898373,0.981650
437,0,1,11,1.666783,1.202277,0.721316,0.988417
437,0,1,12,-0.766291,-1.121734,1.463848,0.973944
437,0,1,13,0.761098,0.779466,1.024133,0.977730
437,0,1,14,-0.090969,0.636325,-6.994971,0.394309
437,0,1,15,2.868211,3.806962,1.327295,0.977562
437,0,2,0,2.405385,2.146782,0.892490,0.993817
437,0,2,1,2.081537,2.081811,1.000132,0.975937
437,0,2,2,0.337090,0.696566,2.066408,0.896340
437,0,2,3,0.355960,0.712177,2.000721,0.908244
437,0,2,4,0.554470,0.907314,1.636362,0.968667
437,0,2,5,3.527674,3.462031,0.981392,0.987315
437,0,2,6,1.478818,1.726571,1.167534,0.975866
437,0,2,7,0.446625,0.787336,1.762857,0.917328
437,0,2,8,-0.159320,-0.073869,0.463649,0.959983
437,0,2,9,4.123150,3.315330,0.804077,0.998101
437,0,2,10,0.578595,1.269649,2.194365,0.898821
437,0,2,11,1.581461,1.714654,1.084222,0.989007
437,0,2,12,0.394965,0.789480,1.998862,0.907083
437,0,2,13,0.745609,0.720354,0.966129,0.974482
437,0,2,14,-0.671722,-0.808845,1.204136,0.933136
437,0,2,15,0.174638,0.756073,4.329370,0.773287
437,0,3,0,1.249163,1.266869,1.014175,0.868917
437,0,3,1,2.477712,2.172122,0.876664,0.992249
437,0,3,2,0.835283,0.564077,0.675312,0.881064
437,0,3,3,1.232369,0.784587,0.636649,0.937516
437,0,3,4,2.397376,1.856104,0.774223,0.990135
437,0,3,5,1.650652,2.095818,1.269691,0.978332
437,0,3,6,2.442358,2.311123,0.946267,0.992045
437,0,3,7,0.631209,0.982586,1.556671,0.954025
437,0,3,8,7.856305,8.300787,1.056577,0.996827
437,0,3,9,2.306662,2.461101,1.066954,0.992401
437,0,3,10,3.212823,1.515442,0.471686,0.971259
437,0,3,11,0.375704,1.954442,5.202080,0.722304
437,0,3,12,2.567322,2.430623,0.946755,0.988923
437,0,3,13,6.526776,7.180222,1.100118,0.996500
437,0,3,14,1.029272,0.925485,0.899164,0.954739
437,0,3,15,2.459975,2.205832,0.896689,0.995001
437,0,4,0,2.609878,2.252800,0.863182,0.983622
437,0,4,1,1.654682,1.835122,1.109048,0.975433
437,0,4,2,0.732819,0.898927,1.226670,0.948584
437,0,4,3,2.444011,2.645253,1.082341,0.996526
437,0,4,4,3.757571,4.007185,1.066430,0.993083
437,0,4,5,1.595986,2.450094,1.535160,0.974860
437,0,4,6,1.351450,2.425787,1.794952,0.942571
437,0,4,7,1.821050,1.427675,0.783984,0.983958
437,0,4,8,-0.254280,-0.002037,0.008010,0.902771
437,0,4,9,0.802761,0.807257,1.005601,0.968070
437,0,4,10,6.905475,6.668520,0.965686,0.993561
437,0,4,11,4.300878,3.991421,0.928048,0.993513
437,0,4,12,1.777175,1.593140,0.896445,0.992509
437,0,4,13,4.322668,4.570263,1.057278,0.993170
437,0,4,14,1.502986,1.241719,0.826168,0.985361
437,0,4,15,1.171765,1.875952,1.600962,0.973896
437,0,5,0,10.158310,10.295998,1.013554,0.995814
437,0,5,1,3.609535,2.353347,0.651981,0.938927
437,0,5,2,7.789710,7.010669,0.899991,0.990294
437,0,5,3,2.768437,2.268257,0.819328,0.987304
437,0,5,4,10.159341,10.680043,1.051254,0.997435
437,0,5,5,8.939308,9.149837,1.023551,0.997470
437,0,5,6,14.453483,15.578004,1.077803,0.998312
437,0,5,7,2.646134,3.546785,1.340365,0.960579
437,0,5,8,2.926211,3.656871,1.249695,0.971792
437,0,5,9,4.471952,4.674670,1.045331,0.986343
437,0,5,10,5.808321,4.452828,0.766629,0.996728
437,0,5,11,4.361233,4.002634,0.917776,0.953770
437,0,5,12,2.096344,1.694222,0.808180,0.933442
437,0,5,13,5.199238,5.058185,0.972870,0.998823
437,0,5,14,6.338010,5.871448,0.926387,0.986646
437,0,5,15,0.944135,0.646558,0.684815,0.764143
437,0,6,0,2.653017,2.736571,1.031494,0.937042
437,0,6,1,4.983321,4.092509,0.821241,0.991251
437,0,6,2,5.277130,4.366781,0.827492,0.997550
437,0,6,3,2.238119,2.379744,1.063279,0.933504
437,0,6,4,4.642509,5.563917,1.198472,0.982944
437,0,6,5,3.264816,2.465717,0.755239,0.969169
437,0,6,6,11.656337,11.142226,0.955894,0.994490
437,0,6,7,7.459006,7.876598,1.055985,0.995922
437,0,6,8,5.174483,3.754411,0.725562,0.990244
437,0,6,9,12.135315,11.495939,0.947313,0.998359
437,0,6,10,1.758637,1.811579,1.030104,0.900960
437,0,6,11,3.633952,3.706148,1.019867,0.961482
437,0,6,12,12.733025,12.128259,0.952504,0.997784
437,0,6,13,-0.253683,-0.515896,2.033626,0.733597
437,0,6,14,2.329961,2.060930,0.884534,0.958803
437,0,6,15,3.952541,3.864781,0.977797,0.980180
437,0,7,0,9.135097,9.617265,1.052782,0.994680
437,0,7,1,4.428455,4.352955,0.982951,0.983846
437,0,7,2,3.249769,3.110623,0.957183,0.996085
437,0,7,3,6.452108,5.683208,0.880830,0.982849
437,0,7,4,3.466712,1.607980,0.463834,0.892525
437,0,7,5,2.246989,2.738563,1.218770,0.857962
437,0,7,6,7.975414,7.607169,0.953828,0.979339
437,0,7,7,3.116142,4.079115,1.309027,0.978194
437,0,7,8,6.412502,6.150724,0.959177,0.995774
437,0,7,9,10.293447,9.730860,0.945345,0.997435
437,0,7,10,25.176666,25.546604,1.014694,0.999033
437,0,7,11,6.086893,5.974113,0.981472,0.997828
437,0,7,12,10.120638,9.862309,0.974475,0.992872
437,0,7,13,5.845549,5.270171,0.901570,0.987981
437,0,7,14,3.807957,2.964193,0.778421,0.980287
437,0,7,15,0.580809,-0.359961,-0.619757,0.557280
437,0,8,0,2.971788,3.832036,1.289471,0.978512
437,0,8,1,5.165666,4.476576,0.866602,0.974593
437,0,8,2,2.586398,1.593615,0.616152,0.838250
437,0,8,3,4.497173,3.671136,0.816321,0.986102
437,0,8,4,11.464965,11.546326,1.007096,0.997412
437,0,8,5,-1.683400,-1.862693,1.106507,0.972865
437,0,8,6,3.464977,3.963720,1.143938,0.980196
437,0,8,7,6.825356,7.831408,1.147399,0.996160
437,0,8,8,5.486313,5.344879,0.974221,0.996151
437,0,8,9,5.029151,5.086689,1.011441,0.992151
437,0,8,10,6.443218,6.323745,0.981458,0.993178
437,0,8,11,5.099435,5.640856,1.106173,0.992366
437,0,8,12,3.069342,3.338481,1.087686,0.955075
437,0,8,13,6.011200,6.028882,1.002941,0.988931
437,0,8,14,3.906272,4.419767,1.131454,0.974969
437,0,8,15,0.717522,0.609926,0.850044,0.428865
437,0,9,0,3.238241,3.309939,1.022141,0.984976
437,0,9,1,1.430849,0.011780,0.008233,0.543054
437,0,9,2,2.791211,2.187043,0.783546,0.984966
437,0,9,3,5.606918,5.796052,1.033732,0.994140
437,0,9,4,4.753879,5.433736,1.143011,0.991258
437,0,9,5,5.144902,6.137651,1.192958,0.990560
437,0,9,6,8.402536,9.326934,1.110014,0.995912
437,0,9,7,6.285505,5.959150,0.948078,0.998869
437,0,9,8,0.905450,0.012198,0.013471,0.612647
437,0,9,9,6.778710,6.922393,1.021196,0.995278
437,0,9,10,6.977063,6.208004,0.889773,0.995116
437,0,9,11,4.803064,3.483694,0.725306,0.989870
437,0,9,12,4.897962,5.254079,1.072707,0.911797
437,0,9,13,3.146973,2.609771,0.829296,0.989377
437,0,9,14,5.882175,6.171776,1.049234,0.996366
437,0,9,15,9.734017,9.342583,0.959787,0.998670
437,0,10,0,3.942459,2.322487,0.589096,0.934547
437,0,10,1,17.894083,17.435316,0.974362,0.997605
437,0,10,2,5.303156,4.582491,0.864106,0.989937
437,0,10,3,3.034040,1.885026,0.621292,0.954997
437,0,10,4,7.282936,6.655210,0.913809,0.999053
437,0,10,5,9.162980,9.322407,1.017399,0.997912
437,0,10,6,9.016767,8.693519,0.964150,0.991724
437,0,10,7,6.465999,5.232235,0.809192,0.998704
437,0,10,8,6.800331,7.119524,1.046938,0.994866
437,0,10,9,7.498838,7.348544,0.979958,0.985074
437,0,10,10,11.634569,11.090607,0.953246,0.984413
437,0,10,11,7.550659,7.479897,0.990628,0.996187
437,0,10,12,4.519409,3.109307,0.687990,0.984410
437,0,10,13,10.506130,11.070611,1.053729,0.997467
437,0,10,14,4.146211,3.118441,0.752118,0.945893
437,0,10,15,4.685761,4.959153,1.058345,0.992870
437,0,11,0,8.294479,8.460930,1.020068,0.999479
437,0,11,1,9.579926,10.461828,1.092057,0.999236
437,0,11,2,4.672257,5.037508,1.078174,0.994386
437,0,11,3,-0.669471,-1.388094,2.073420,0.812387
437,0,11,4,4.020227,2.535848,0.630772,0.942059
437,0,11,5,3.958522,4.936279,1.247000,0.981458
437,0,11,6,5.686015,5.885140,1.035020,0.892054
437,0,11,7,3.584974,3.125844,0.871930,0.885853
437,0,11,8,3.260531,3.078392,0.944138,0.987410
437,0,11,9,3.762669,3.057047,0.812468,0.993266
437,0,11,10,2.045604,1.260994,0.616441,0.783439
437,0,11,11,6.489957,5.360975,0.826042,0.997167
437,0,11,12,3.851301,1.791117,0.465068,0.878280
437,0,11,13,10.502844,11.305547,1.076427,0.998528
437,0,11,14,4.296971,5.146277,1.197652,0.989587
437,0,11,15,9.237297,9.794622,1.060334,0.998859
437,0,12,0,-2.739828,-3.243166,1.183711,0.986877
437,0,12,1,7.988090,8.843196,1.107048,0.989646
437,0,12,2,1.185518,2.092305,1.764887,0.917532
437,0,12,3,-3.390408,-3.716094,1.096061,0.999778
437,0,12,4,2.723329,3.612768,1.326600,0.970919
437,0,12,5,2.259929,2.754361,1.218782,0.872279
437,0,12,6,0.722044,1.780915,2.466489,0.883997
437,0,12,7,4.642144,4.269509,0.919728,0.966757
437,0,12,8,3.813392,3.647726,0.956557,0.909288
437,0,12,9,7.466890,8.676932,1.162054,0.998651
437,0,12,10,3.231858,2.607878,0.806929,0.994836
437,0,12,11,3.182113,3.754413,1.179849,0.922143
437,0,12,12,3.960453,5.543664,1.399755,0.976233
437,0,12,13,2.817948,2.759220,0.979159,0.898584
437,0,12,14,4.580488,4.940561,1.078610,0.944637
437,0,12,15,2.302954,2.424372,1.052723,0.693360
437,0,13,0,4.274677,3.547087,0.829791,0.927113
437,0,13,1,3.910266,3.888823,0.994516,0.930104
437,0,13,2,1.381679,1.936644,1.401660,0.861966
437,0,13,3,3.540454,3.620185,1.022520,0.920845
437,0,13,4,8.577864,8.039779,0.937271,0.986032
437,0,13,5,3.765744,2.334835,0.620020,0.982135
437,0,13,6,7.991386,8.398288,1.050918,0.998027
437,0,13,7,1.896861,1.404435,0.740400,0.924172
437,0,13,8,2.678744,1.391222,0.519356,0.914430
437,0,13,9,3.240097,3.538801,1.092190,0.910001
437,0,13,10,2.931281,3.829472,1.306416,0.922261
437,0,13,11,4.920840,4.184771,0.850418,0.893420
437,0,13,12,4.735481,4.234642,0.894237,0.941578
437,0,13,13,-0.791101,-0.716700,0.905953,0.778401
437,0,13,14,4.718469,4.545938,0.963435,0.939641
437,0,13,15,-2.051889,-2.608155,1.271100,0.996300
437,0,14,0,1.900721,1.858931,0.978014,0.726042
437,0,14,1,9.810403,8.947374,0.912029,0.997237
437,0,14,2,4.486788,4.776752,1.064626,0.955276
437,0,14,3,1.481020,1.538277,1.038660,0.740757
437,0,14,4,5.099626,5.561901,1.090649,0.971351
437,0,14,5,1.602942,0.566168,0.353205,0.625269
437,0,14,6,1.582280,1.503816,0.950411,0.683499
437,0,14,7,5.735760,3.615269,0.630303,0.951694
437,0,14,8,2.990130,2.806310,0.938525,0.893879
437,0,14,9,0.740420,1.688006,2.279795,0.416571
437,0,14,10,0.916439,0.011464,0.012509,0.165218
437,0,14,11,2.707972,3.528463,1.302991,0.895405
437,0,14,12,2.424949,2.493089,1.028100,0.897479
437,0,14,13,1.484928,2.067726,1.392475,0.711726
437,0,14,14,4.118455,4.328228,1.050935,0.949591
437,0,14,15,1.377820,2.493577,1.809799,0.777094
437,0,15,0,4.382071,4.741098,1.081931,0.987814
437,0,15,1,2.819432,2.674474,0.948586,0.968163
437,0,15,2,4.832971,4.039804,0.835884,0.989106
437,0,15,3,3.622091,3.521576,0.972250,0.985758
437,0,15,4,-3.469859,-3.550570,1.023260,0.999274
437,0,15,5,3.643611,3.930893,1.078845,0.989098
437,0,15,6,0.297132,1.610000,5.418471,0.617530
437,0,15,7,2.840484,2.343221,0.824937,0.946886
437,0,15,8,3.645983,3.960308,1.086211,0.971505
437,0,15,9,3.760116,3.613428,0.960988,0.985866
437,0,15,10,-2.201960,-1.838368,0.834878,0.985198
437,0,15,11,3.999031,3.465968,0.866702,0.978663
437,0,15,12,5.577657,5.967028,1.069809,0.997003
437,0,15,13,2.587604,2.267169,0.876165,0.952193
437,0,15,14,3.871391,3.856753,0.996219,0.979219
437,0,15,15,1.735837,0.156932,0.090407,0.516838
1,0,0,0,-0.269094,0.656947,-2.441330,0.271279
1,0,0,1,-0.515771,-0.314027,0.608849,0.963227
1,0,0,2,-0.606222,-0.780274,1.287110,0.964950
1,0,0,3,-1.320788,-1.375950,1.041764,0.989500
1,0,0,4,-0.949825,-1.202829,1.266369,0.965320
1,0,0,5,1.077549,0.214875,0.199411,0.843508
1,0,0,6,1.512618,0.949601,0.627786,0.934574
1,0,0,7,-1.773830,-1.946975,1.097611,0.995938
1,0,0,8,1.612234,1.208960,0.749866,0.980572
1,0,0,9,-0.080898,-0.443615,5.483618,0.913433
1,0,0,10,0.680009,0.588101,0.864843,0.974057
1,0,0,11,-0.129352,1.011264,-7.817925,0.299652
1,0,0,12,0.735352,0.479332,0.651840,0.825634
1,0,0,13,-1.512699,-1.600826,1.058258,0.978496
1,0,0,14,0.544288,0.512395,0.941404,0.983953
1,0,0,15,-0.297545,-0.368443,1.238278,0.997052
1,0,1,0,0.647829,0.712003,1.099060,0.990349
1,0,1,1,0.660148,0.531957,0.805815,0.970839
1,0,1,2,1.641922,1.677659,1.021765,0.984888
1,0,1,3,0.355162,1.469514,4.137593,0.816933
1,0,1,4,0.705371,0.792888,1.124072,0.975533
1,0,1,5,1.118223,2.274413,2.033953,0.949254
1,0,1,6,2.017714,1.948833,0.965862,0.996955
1,0,1,7,0.830440,1.044866,1.258208,0.980090
1,0,1,8,0.374101,1.143001,3.055330,0.893510
1,0,1,9,-0.476972,-0.259932,0.544962,0.761110
1,0,1,10,1.020319,0.779808,0.764279,0.971985
1,0,1,11,1.620857,1.092940,0.674298,0.984991
1,0,1,12,-0.524834,-0.847755,1.615284,0.970892
1,0,1,13,1.557272,1.345523,0.864025,0.973257
1,0,1,14,-0.452576,0.142088,-0.313955,0.504710
1,0,1,15,3.569757,4.319447,1.210011,0.988321
1,0,2,0,2.414063,2.135370,0.884554,0.993502
1,0,2,1,2.346842,2.306098,0.982639,0.974548
1,0,2,2,0.330835,0.667290,2.016985,0.907356
1,0,2,3,0.363205,0.693140,1.908400,0.914912
1,0,2,4,0.778301,1.023732,1.315342,0.977642
1,0,2,5,3.682790,3.634525,0.986895,0.990917
1,0,2,6,1.466424,1.676078,1.142969,0.976371
1,0,2,7,0.459566,0.757043,1.647301,0.925923
1,0,2,8,0.370941,0.481705,1.298602,0.955472
1,0,2,9,4.258166,3.544252,0.832342,0.998192
1,0,2,10,0.485451,1.142511,2.353506,0.887517
1,0,2,11,2.066709,2.396139,1.159398,0.990399
1,0,2,12,0.379059,0.781424,2.061482,0.909821
1,0,2,13,0.405060,0.454183,1.121272,0.971801
1,0,2,14,-0.556945,-0.680641,1.222098,0.924003
1,0,2,15,0.286524,0.853729,2.979603,0.807004
1,0,3,0,1.245406,1.274869,1.023657,0.867361
1,0,3,1,2.324765,1.989972,0.855989,0.988950
1,0,3,2,0.985134,0.691765,0.702204,0.914106
1,0,3,3,1.225324,0.806065,0.657838,0.945401
1,0,3,4,2.429928,1.828774,0.752604,0.987454
1,0,3,5,2.062947,2.509714,1.216567,0.987870
1,0,3,6,2.181376,1.990103,0.912316,0.989501
1,0,3,7,0.717597,1.071980,1.493846,0.952163
1,0,3,8,7.470581,7.650394,1.024070,0.996609
1,0,3,9,2.710142,2.971864,1.096572,0.992622
1,0,3,10,3.316085,1.706712,0.514677,0.980995
1,0,3,11,0.392279,1.787974,4.557919,0.751973
1,0,3,12,2.460045,2.298035,0.934143,0.987476
1,0,3,13,6.675042,7.350523,1.101195,0.996027
1,0,3,14,1.224135,1.093383,0.893188,0.953068
1,0,3,15,2.395597,2.047360,0.854634,0.994277
1,0,4,0,2.702217,2.449102,0.906330,0.987442
1,0,4,1,2.155283,2.384646,1.106419,0.985333
1,0,4,2,0.746052,0.972065,1.302946,0.953870
1,0,4,3,2.490861,2.782999,1.117284,0.996257
1,0,4,4,3.689843,4.008676,1.086408,0.991994
1,0,4,5,1.764430,2.630876,1.491062,0.978259
1,0,4,6,1.684791,2.674970,1.587716,0.968775
1,0,4,7,1.895859,1.520805,0.802172,0.986423
1,0,4,8,-0.326999,0.056043,-0.171385,0.863286
1,0,4,9,0.788734,0.808568,1.025147,0.965995
1,0,4,10,7.012360,7.024532,1.001736,0.992551
1,0,4,11,4.637009,4.347159,0.937492,0.995245
1,0,4,12,1.855269,1.701242,0.916979,0.994178
1,0,4,13,4.219988,4.551070,1.078456,0.991654
1,0,4,14,1.535564,1.323334,0.861790,0.988151
1,0,4,15,1.341610,2.095730,1.562101,0.980899
1,0,5,0,10.973421,11.062697,1.008136,0.996678
1,0,5,1,3.535709,2.223147,0.628770,0.922323
1,0,5,2,7.457372,6.851803,0.918796,0.988329
1,0,5,3,2.791702,2.376546,0.851289,0.990011
1,0,5,4,9.776045,10.401673,1.063996,0.997606
1,0,5,5,7.857893,8.048232,1.024223,0.996919
1,0,5,6,13.510159,14.528526,1.075378,0.998114
1,0,5,7,2.671224,3.676623,1.376381,0.962352
1,0,5,8,3.402517,4.028559,1.183994,0.976634
1,0,5,9,4.625899,4.984101,1.077434,0.987449
1,0,5,10,5.937918,4.500914,0.757995,0.996927
1,0,5,11,4.436608,4.286550,0.966177,0.943657
1,0,5,12,1.350585,0.957314,0.708814,0.869023
1,0,5,13,5.485824,5.342989,0.973963,0.998842
1,0,5,14,6.739202,6.392221,0.948513,0.987618
1,0,5,15,1.012269,0.699241,0.690766,0.780895
1,0,6,0,3.024374,3.079264,1.018149,0.947924
1,0,6,1,5.476912,4.636042,0.846470,0.992548
1,0,6,2,5.176183,4.241912,0.819506,0.997132
1,0,6,3,1.895552,2.084507,1.099684,0.914452
1,0,6,4,4.892964,5.913100,1.208490,0.985692
1,0,6,5,3.851645,2.903260,0.753771,0.979956
1,0,6,6,12.528366,11.970355,0.955460,0.993773
1,0,6,7,8.122526,8.311905,1.023315,0.998094
1,0,6,8,5.263680,3.887903,0.738628,0.993774
1,0,6,9,11.887362,11.335681,0.953591,0.998177
1,0,6,10,2.214631,2.250599,1.016241,0.929551
1,0,6,11,2.744254,2.976224,1.084530,0.913258
1,0,6,12,12.293318,11.703165,0.951994,0.997887
1,0,6,13,-0.411156,-0.696568,1.694168,0.749333
1,0,6,14,2.621793,2.175644,0.829831,0.966290
1,0,6,15,4.244427,4.267205,1.005366,0.983712
1,0,7,0,9.553324,9.974723,1.044110,0.995736
1,0,7,1,5.497873,5.436240,0.988790,0.990536
1,0,7,2,3.523337,3.542886,1.005548,0.996984
1,0,7,3,6.639419,6.120656,0.921866,0.981165
1,0,7,4,4.234377,2.390686,0.564590,0.939605
1,0,7,5,3.308696,3.625855,1.095856,0.924387
1,0,7,6,8.513283,8.186230,0.961583,0.981952
1,0,7,7,3.920455,4.896388,1.248933,0.986610
1,0,7,8,6.706099,6.668525,0.994397,0.997058
1,0,7,9,11.005859,10.471680,0.951464,0.998609
1,0,7,10,25.417427,25.684700,1.010515,0.999150
1,0,7,11,5.813952,5.434421,0.934721,0.997875
1,0,7,12,11.373769,11.310659,0.994451,0.995173
1,0,7,13,6.714515,5.874247,0.874858,0.991835
1,0,7,14,4.339165,3.547215,0.817488,0.983656
1,0,7,15,0.930464,-0.214123,-0.230125,0.507424
1,0,8,0,3.673086,4.295235,1.169380,0.985109
1,0,8,1,5.400804,4.771227,0.883429,0.980142
1,0,8,2,3.108709,2.091147,0.672674,0.880670
1,0,8,3,5.242676,4.237241,0.808221,0.989083
1,0,8,4,11.103932,11.398890,1.026563,0.998987
1,0,8,5,-1.789968,-2.015892,1.126216,0.962789
1,0,8,6,4.263502,4.629950,1.085950,0.987761
1,0,8,7,6.415232,7.491364,1.167746,0.995458
1,0,8,8,5.358191,5.199853,0.970449,0.996114
1,0,8,9,5.590806,5.615672,1.004448,0.993939
1,0,8,10,6.713863,6.409173,0.954618,0.994127
1,0,8,11,5.200933,5.557486,1.068556,0.992511
1,0,8,12,3.678671,3.698392,1.005361,0.964326
1,0,8,13,7.010082,6.637459,0.946845,0.993809
1,0,8,14,4.586775,5.022099,1.094909,0.982853
1,0,8,15,0.909453,0.942520,1.036359,0.535902
1,0,9,0,3.188128,3.054594,0.958115,0.985740
1,0,9,1,1.911961,0.437444,0.228793,0.681701
1,0,9,2,2.667500,1.977855,0.741464,0.979230
1,0,9,3,5.644404,6.011001,1.064949,0.995241
1,0,9,4,5.783745,6.584770,1.138496,0.994912
1,0,9,5,5.578742,6.402212,1.147609,0.992489
1,0,9,6,8.063352,8.948227,1.109740,0.995210
1,0,9,7,5.668892,5.272626,0.930098,0.998402
1,0,9,8,0.519993,-0.227479,-0.437466,0.568791
1,0,9,9,6.863303,6.960796,1.014205,0.995353
1,0,9,10,7.846827,6.792116,0.865588,0.996799
1,0,9,11,5.784725,4.412830,0.762842,0.994089
1,0,9,12,5.154732,5.429674,1.053338,0.904134
1,0,9,13,2.945496,2.357671,0.800433,0.986508
1,0,9,14,5.676814,5.907629,1.040659,0.996360
1,0,9,15,9.758898,9.312038,0.954210,0.999001
1,0,10,0,3.850634,2.261113,0.587205,0.934421
1,0,10,1,18.296932,18.181107,0.993670,0.997419
1,0,10,2,5.414602,4.576958,0.845299,0.989009
1,0,10,3,3.794317,2.702845,0.712340,0.978495
1,0,10,4,7.389182,6.909098,0.935029,0.999254
1,0,10,5,9.852047,10.190114,1.034314,0.998820
1,0,10,6,9.611911,9.308386,0.968422,0.993874
1,0,10,7,7.207996,5.868747,0.814200,0.999145
1,0,10,8,6.893744,7.134490,1.034922,0.994569
1,0,10,9,7.084187,7.172731,1.012499,0.982813
1,0,10,10,11.462232,10.870618,0.948386,0.983407
1,0,10,11,8.108925,7.820536,0.964436,0.996800
1,0,10,12,4.608169,3.072819,0.666820,0.982235
1,0,10,13,11.063717,11.529737,1.042121,0.997903
1,0,10,14,4.032830,3.114841,0.772371,0.941688
1,0,10,15,5.003181,5.161191,1.031582,0.992868
1,0,11,0,8.612270,8.855633,1.028258,0.999519
1,0,11,1,10.230051,11.230462,1.097791,0.999785
1,0,11,2,5.006994,5.514264,1.101312,0.994289
1,0,11,3,-1.259018,-2.084539,1.655687,0.839453
1,0,11,4,4.041110,2.729195,0.675358,0.953556
1,0,11,5,4.067636,4.972474,1.222448,0.983484
1,0,11,6,6.151068,6.495254,1.055955,0.898912
1,0,11,7,3.588216,3.098239,0.863448,0.893511
1,0,11,8,3.711714,3.547193,0.955675,0.988792
1,0,11,9,4.209933,3.624686,0.860984,0.996816
1,0,11,10,1.711004,1.110796,0.649207,0.768407
1,0,11,11,6.375784,5.273418,0.827101,0.996465
1,0,11,12,3.877684,1.964059,0.506503,0.899754
